region,season,quadrat,species,sex,stage,is_gravid,carapace_width,carapace_length,front_width,left_claw_length,right_claw_length
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,44,31,14,27,30
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,29,20,10,15,13
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,30,21,9,19,13
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,38,27,17,20,21
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,43,31,18,27,24
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,40,29,14,22,22
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,35,25,16,18,20
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,47,33,16,30,32
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,47,34,25,25,24
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,50,38,19,31,29
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,49,37,17,27,26
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,42,31,19,25,21
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,30,22,9,20,14
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,27,20,14,13,14
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,35,26,15,15,22
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,47,34,14,27,25
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,27,21,14,8,22
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,40,29,20,25,18
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,47,33,15,32,28
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,29,21,11,17,15
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,49,35,20,25,35
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,42,32,14,22,26
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,45,33,24,28,24
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,25,21,10,13,16
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,49,35,15,27,30
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,48,36,19,29,36
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,26,19,10,12,10
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,27,19,12,15,16
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,48,34,16,34,35
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,40,30,12,28,18
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,27,21,12,14,18
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,38,27,12,16,24
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,32,25,16,26,16
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,32,24,14,15,19
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,41,29,20,24,24
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,34,24,14,17,23
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,47,35,15,25,18
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,29,21,13,17,24
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,26,19,12,14,14
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,40,29,13,29,30
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,41,29,14,28,29
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,49,35,24,43,34
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,46,32,21,31,37
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,46,37,15,27,22
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,39,28,15,21,20
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,39,28,13,24,26
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,38,28,12,21,29
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,34,26,11,27,18
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,49,38,22,22,30
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,42,34,13,27,22
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,26,20,10,16,17
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,26,19,12,10,15
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,26,21,9,16,17
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,31,29,10,11,24
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,45,32,19,26,27
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,49,34,18,20,33
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,35,27,15,22,21
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,30,22,14,17,15
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,27,22,9,23,16
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,42,30,13,32,21
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,43,33,21,25,25
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,40,29,16,20,20
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,44,32,21,22,31
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,30,22,14,18,20
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,33,25,11,19,21
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,30,23,13,18,22
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,38,29,19,28,20
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,44,32,16,26,25
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,47,33,15,32,31
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,49,40,16,25,23
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,39,29,18,17,28
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,25,19,12,21,20
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,38,27,14,33,25
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,40,28,15,25,16
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,45,33,16,27,23
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,38,27,16,22,25
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,39,28,16,25,23
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,42,31,18,23,22
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,25,18,10,16,17
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,36,27,14,19,19
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,32,23,13,18,21
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,47,37,16,34,38
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,38,28,12,26,23
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,39,30,13,23,27
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,39,28,14,30,28
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,38,28,16,26,23
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,27,20,11,15,25
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,37,27,17,27,17
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,44,32,17,26,27
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,36,26,15,21,22
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,28,20,9,19,24
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,39,28,13,27,22
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,39,29,15,28,20
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,31,23,13,23,20
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,31,22,11,15,19
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,46,33,13,31,26
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,37,29,18,31,19
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,43,32,17,25,25
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,31,23,11,14,18
Ria Formosa,summer,2,Uca olhanensis,female,adult,TRUE,49,35,21,27,28
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,32,24,13,16,15
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,32,23,16,23,30
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,28,21,10,20,15
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,39,30,16,22,26
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,44,32,12,27,27
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,28,20,12,15,19
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,37,27,12,26,20
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,42,33,18,27,25
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,46,34,17,33,30
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,49,36,17,32,36
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,31,25,10,12,14
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,40,29,16,23,27
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,27,20,11,15,18
Ria Formosa,summer,2,Uca olhanensis,female,adult,FALSE,35,25,13,19,22
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,15,11,6,8,10
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,10,8,3,3,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,6,11,13
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,12,6,7,11
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,17,13,8,7,12
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,10,8,4,4,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,13,10,5,10,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,12,9,4,8,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,11,6,7,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,7,8,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,13,7,12,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,9,4,7,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,13,7,6,4
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,11,7,13,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,11,6,10,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,10,5,15,11
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,17,13,5,9,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,12,6,10,18
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,11,4,9,13
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,11,7,10,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,13,5,13,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,7,10,5
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,12,9,5,7,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,12,6,7,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,10,5,7,6
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,15,12,6,9,11
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,6,12,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,13,10,6,8,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,10,10,4,6,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,8,6,11,10
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,9,4,6,4
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,12,9,4,7,8
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,16,12,5,8,7
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,13,12,6,6,7
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,13,10,5,10,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,11,5,13,7
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,14,11,5,11,11
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,8,4,6,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,10,9,4,5,4
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,10,8,4,7,5
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,13,8,12,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,7,11,10
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,12,5,10,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,13,9,6,10,5
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,11,7,6,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,9,5,5,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,8,3,7,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,8,4,8,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,6,11,10
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,6,9,10
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,14,6,11,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,10,8,4,5,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,9,4,9,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,13,10,4,8,11
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,11,5,8,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,11,5,8,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,9,5,5,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,10,6,6,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,12,9,3,6,5
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,10,8,4,4,5
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,10,9,5,8,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,6,12,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,17,13,7,7,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,11,7,10,11
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,10,6,9,7
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,12,9,5,7,8
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,14,12,6,9,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,12,5,13,11
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,13,10,4,7,7
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,13,4,5,10
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,11,7,9,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,9,5,8,5
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,12,9,4,9,10
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,13,8,6,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,9,12,11
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,10,10,5,4,5
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,11,5,9,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,12,10,4,7,10
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,16,12,6,3,12
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,13,13,6,7,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,10,5,9,5
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,13,9,6,10,4
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,11,9,4,8,10
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,11,5,5,9
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,12,10,6,6,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,12,6,10,10
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,12,6,8,12
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,13,10,4,10,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,12,9,6,7,5
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,9,4,12,8
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,10,8,5,9,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,13,11,6,10,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,11,6,14,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,11,9,5,6,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,13,11,5,12,5
Ria Formosa,summer,2,Uca olhanensis,NA,juvenile,FALSE,10,8,5,8,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,16,12,8,8,8
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,15,11,7,13,12
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,12,9,5,7,6
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,13,10,5,9,9
Ria Formosa,summer,2,Uca olhanensis,male,juvenile,FALSE,14,12,5,12,8
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,16,7,11,17
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,18,14,9,9,12
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,16,12,6,8,8
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,18,14,6,9,13
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,16,10,13,8
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,17,13,6,13,12
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,20,15,9,10,12
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,19,14,7,13,7
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,18,14,8,9,12
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,17,13,7,10,14
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,11,7,10,9
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,17,9,17,13
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,19,6,10,17
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,22,16,10,11,18
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,14,10,6,7,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,17,8,13,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,16,12,6,10,6
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,15,7,13,12
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,16,13,6,12,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,17,7,13,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,18,14,9,12,9
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,20,15,8,13,9
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,17,13,6,8,12
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,16,9,10,14
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,19,14,6,12,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,15,8,15,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,15,7,16,12
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,15,12,5,5,7
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,19,15,6,13,13
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,17,7,15,13
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,12,5,7,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,12,8,11,10
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,14,11,5,8,10
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,20,15,6,10,15
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,14,11,7,9,8
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,11,4,9,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,14,11,6,13,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,16,11,12,12
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,19,15,8,10,13
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,18,14,8,17,10
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,14,10,7,10,8
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,17,12,6,9,5
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,14,12,5,10,7
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,20,15,7,12,11
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,19,14,7,12,8
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,20,15,8,9,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,16,9,14,15
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,18,14,9,11,12
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,15,11,6,11,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,19,14,9,14,12
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,14,14,5,8,12
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,11,7,8,7
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,14,10,6,5,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,14,10,7,6,13
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,13,7,12,7
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,16,7,16,14
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,20,16,9,12,15
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,20,14,8,11,22
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,16,8,18,13
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,16,9,16,14
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,18,14,8,12,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,16,12,7,13,7
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,16,12,6,11,5
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,19,16,7,11,14
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,20,15,9,12,12
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,12,5,12,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,19,14,6,12,7
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,16,7,10,11
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,16,12,8,9,9
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,16,12,6,10,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,19,14,6,13,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,15,8,16,12
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,12,8,10,5
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,17,11,15,12
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,19,15,7,13,20
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,14,11,6,7,9
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,16,11,13,14
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,16,12,5,8,9
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,17,14,8,8,14
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,22,18,11,15,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,16,12,7,7,8
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,18,13,6,9,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,11,7,11,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,16,12,5,8,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,16,10,14,14
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,20,15,8,15,13
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,16,12,7,6,16
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,15,11,7,10,7
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,21,15,10,15,14
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,17,13,8,10,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,19,15,7,11,9
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,15,11,4,10,9
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,14,10,6,5,8
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,17,12,5,13,14
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,18,14,8,9,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,20,15,8,11,12
Ria Formosa,summer,2,Uca olhanensis,NA,pre_puberty,FALSE,19,14,8,9,16
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,17,14,7,14,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,16,7,15,10
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,20,14,10,11,11
Ria Formosa,summer,2,Uca olhanensis,male,pre_puberty,FALSE,22,17,8,13,9
